month,Luxury,floors,bedrooms,bathrooms,basement,view,waterfront,condition,sqft_lot,sqft_living,sqft_above,yr_built,renovated,lat,long,dist_to_center,price
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,24.870684559909414,9.760749791705244,3.809573585503562,"[1949.50, 1994.50)",0,47.479000000000006,-122.132,0.1371769083105507,3.907165439216285
"[7.50, inf)",1,"[1.25, 1.75)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,B,20.15964705092709,9.964189384144488,3.835885160122918,"(-inf, 1940.50)",0,47.627500000000005,-122.321,0.11447692121608986,3.930445352690813
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,22.363133434800584,10.639340537540404,3.9174539818025425,"[2009.50, inf)",0,47.7322,-121.966,0.28505565050953535,3.9207444871950337
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,27.549453538847036,11.276029595629486,3.9870415671108805,"[1994.50, 2009.50)",0,47.6073,-122.06200000000001,0.15193533510082566,3.945101836171951
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,28.296417211185318,10.726020522818807,3.927325751326281,"[1949.50, 1994.50)",0,47.62709999999999,-122.028,0.18865116874410173,3.9381962020951145
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.242895829591934,9.964189384144488,3.835885160122918,"[1994.50, 2009.50)",0,47.6965,-121.922,0.3098814481433231,3.91207239564716
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,24.20794619715674,10.77928600655856,3.834434080432915,"[1949.50, 1994.50)",0,47.7133,-122.361,0.19284165471349377,3.9381962020951145
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,A,23.35264594144704,9.657008160205306,3.795826554428269,"[1949.50, 1994.50)",0,47.3947,-122.174,0.19891218353370868,3.8981739865434535
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[2.75, 3.25)",1,0,0,C,25.776306687323693,10.687086357932385,3.8254862710119433,"[1949.50, 1994.50)",0,47.5952,-122.05099999999999,0.1620114597856813,3.933222847779312
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,24.211453909449848,9.322756877368526,3.749951678716601,"(-inf, 1940.50)",0,47.54,-122.269,0.07497809327589237,3.9253742010260075
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,A,25.593441184459692,9.906549949751442,3.8285159483373703,"[1949.50, 1994.50)",0,47.7357,-122.193,0.14728599540207693,3.921752439265729
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",0,0,0,B,24.85346163371072,11.339669778070053,3.9936394484235516,"[2009.50, inf)",0,47.59630000000001,-122.2,0.014477954881504152,3.9713902214351386
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,23.90502958554177,10.557129347987969,3.848464845513297,"[1949.50, 1994.50)",0,47.53580000000001,-122.235,0.05830937942605837,3.9510776655215376
"[4.50, 7.50)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.048988732659456,10.10648960480324,3.8537954362084315,"[1994.50, 2009.50)",0,47.5327,-121.871,0.34664997439714573,3.9174169913641452
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,24.191369360063923,9.894812761652068,3.8270071366235894,"[1949.50, 1994.50)",0,47.5931,-122.158,0.05502137174150258,3.92765627315367
"[4.50, 7.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,22.407989892942663,10.45375978137629,3.7650603593686647,"[1940.50, 1949.50)",0,47.444399999999995,-122.351,0.20049351822232764,3.9386405421335065
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,19.101228752729444,9.657008160205306,3.795826554428269,"[1994.50, 2009.50)",0,47.5355,-122.283,0.0886346472250073,3.9064073385223246
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,25.471899168556238,9.760749791705244,3.6368040716188426,"(-inf, 1940.50)",1,47.650800000000004,-122.368,0.16665738858500428,3.9250606755468174
"[7.50, inf)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",0,0,0,B,25.36312823900836,11.611457153996183,4.021129291687311,"[1994.50, 2009.50)",0,47.5837,-121.971,0.24199642026938015,3.948771764805953
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[3.25, inf)",1,1,0,A,25.176582232226398,11.091663887842872,3.8701310721553446,"(-inf, 1940.50)",0,47.616,-122.282,0.07389283625956453,3.9739083188372586
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,A,24.290329638095262,10.749022297727645,3.77519678362592,"[1949.50, 1994.50)",0,47.7397,-122.259,0.1568538804862071,3.9272376206765065
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,22.574436472379542,10.749022297727645,3.9299235846494724,"[1994.50, 2009.50)",0,47.3772,-122.02900000000001,0.28108995770205575,3.9165037097134605
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,25.195672880483546,9.918216203212637,3.7691767917251138,"[1949.50, 1994.50)",0,47.7422,-122.097,0.19150260057745203,3.920229110061132
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,22.324261055308856,10.590422654676606,3.9118249815627846,"[1994.50, 2009.50)",0,47.4887,-122.14999999999999,0.11905282622293331,3.9050619318544655
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",1,0,0,B,23.975222780657404,10.179009042944491,3.7650603593686647,"[1949.50, 1994.50)",0,47.5659,-122.11699999999999,0.09884514486759173,3.92414827874746
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,15.915686699008138,10.258720782914612,3.8401726326988914,"[1994.50, 2009.50)",0,47.5529,-121.99600000000001,0.22003099221981637,3.9264789649836005
"[7.50, inf)",1,"[1.25, 1.75)","[4.50, inf)","[1.75, 2.75)",1,0,0,A,20.406444362616526,11.655922374665844,3.9415551392012524,"(-inf, 1940.50)",0,47.5798,-122.294,0.08169000908967888,3.944623857516826
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,22.159545725574013,8.615799171146255,3.6443063002425156,"[1940.50, 1949.50)",0,47.5535,-122.393,0.1836954005358353,3.9079082323613963
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,C,22.49433047537886,10.831172816865374,3.866487810993504,"[1949.50, 1994.50)",0,47.3913,-122.12099999999998,0.2187204414861271,3.916387850680351
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",1,0,0,B,25.83653976498079,10.860231521857884,3.8128632574840187,"[1949.50, 1994.50)",0,47.4417,-122.09,0.19244050055137132,3.9180865557003934
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.214655916309265,10.435994270772618,3.8937756736552047,"[1949.50, 1994.50)",0,47.7584,-122.136,0.18534755829596714,3.9431416190255453
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,21.12177848208647,9.871121942324937,3.8239531738757444,"[1994.50, 2009.50)",0,47.43240000000001,-122.197,0.1581705852910852,3.895256425980324
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,23.094216116710363,10.10648960480324,3.8537954362084315,"[1994.50, 2009.50)",0,47.3826,-122.028,0.27769378432591824,3.9114108447517446
"[7.50, inf)",0,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,A,21.218881663755155,10.418067547286554,3.773210234701651,"(-inf, 1940.50)",0,47.55760000000001,-122.376,0.16622186954348359,3.9222454132550237
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.25, 1.75)",1,0,0,C,26.245417506349813,10.199243511658299,3.733629625575324,"(-inf, 1940.50)",0,47.64889999999999,-122.33700000000002,0.13744974579715846,3.933012161359651
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,22.32206181901561,10.127486087378063,3.6906558431625,"[1949.50, 1994.50)",0,47.5092,-122.362,0.16945747907455092,3.91207239564716
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,21.526730235621855,9.224868253434266,3.7360424402991055,"[1940.50, 1949.50)",0,47.6875,-122.387,0.19963817247646484,3.92414827874746
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.865232722764254,9.518858761383209,3.777163703351903,"[1949.50, 1994.50)",0,47.7608,-122.353,0.22107574044394118,3.9064073385223246
"[7.50, inf)",1,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,0,0,C,25.405588940807423,10.418067547286554,3.7311882197600994,"[1949.50, 1994.50)",0,47.5763,-122.219,0.014776032712970963,3.9441379889113755
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,24.25296832796072,9.986772680218419,3.8387542842304705,"[1949.50, 1994.50)",0,47.4713,-122.344,0.17668158752392427,3.8995311459260376
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,C,21.812933752355175,9.683475805031764,3.738427271508622,"(-inf, 1940.50)",0,47.6916,-122.35199999999999,0.1723747144613762,3.9201771425090532
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,25.788777871125777,10.229207992172096,3.868924675106594,"[1949.50, 1994.50)",0,47.6287,-122.207,0.039380240161406725,3.949696490399573
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,A,24.301692263998415,9.24154195745829,3.738427271508622,"(-inf, 1940.50)",0,47.3877,-122.234,0.20316386878726156,3.8751830640672393
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",1,1,0,C,25.1171697231115,10.189152462938678,3.7360424402991055,"[1949.50, 1994.50)",0,47.5168,-122.256,0.08473539780345718,3.921252195803426
"[4.50, 7.50)",0,"[1.25, 1.75)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,B,22.551147384343675,9.258068587779889,3.740784708184358,"[1949.50, 1994.50)",0,47.7071,-122.301,0.1467139409973454,3.9146024251750418
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,24.727408241183475,11.012970467116517,3.95909569495834,"[1994.50, 2009.50)",0,47.6085,-122.017,0.19681386081422142,3.9407755120988974
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,19.294202443040856,10.137900106677895,3.857695435984866,"[2009.50, inf)",0,47.5014,-122.34,0.15478379401182163,3.9107069476867786
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,25.008102927601158,11.316755811386262,3.9912710187115015,"[1994.50, 2009.50)",0,47.7073,-122.07,0.18504095350249747,3.949186458225072
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,16.413608285813265,9.575327696720118,3.684612651199481,"[1994.50, 2009.50)",0,47.5872,-122.316,0.10311161803942229,3.9137997521698784
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,23.56711421924241,9.630168398118995,3.792232865831295,"[1949.50, 1994.50)",0,47.5697,-122.395,0.18318214239324154,3.9117431445044772
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,23.744528166885175,9.975513956911508,3.668716144892932,"[1940.50, 1949.50)",0,47.5378,-122.369,0.1645036809927106,3.9144801158599623
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,23.508032239860185,10.639340537540404,3.9174539818025425,"[1994.50, 2009.50)",0,47.7333,-121.976,0.2770070013465705,3.91863480949065
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,24.27688613069303,10.268460437961034,3.749951678716601,"[1949.50, 1994.50)",0,47.3979,-122.174,0.19577503887358863,3.8978390987779132
"[7.50, inf)",1,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",1,0,0,B,22.50929442822909,9.88300373353301,3.7608577543954698,"[2009.50, inf)",0,47.66890000000001,-122.36300000000001,0.16966402478441878,3.930821104925591
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,23.319864935143574,9.121577419338129,3.7211238384130714,"[1949.50, 1994.50)",0,47.3173,-122.327,0.29538553258751277,3.891577372398754
"[4.50, 7.50)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,B,21.47985642414252,10.444896988559092,3.8627708506619776,"[1949.50, 1994.50)",0,47.3978,-122.313,0.21648878141839012,3.9176416173913093
"[7.50, inf)",1,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,25.263253150259878,9.647657128504472,3.7945762496016533,"(-inf, 1940.50)",1,47.636900000000004,-122.365,0.15921591953918698,3.9500980324892416
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,26.568656126938325,10.497487694418226,3.9010141917388443,"[1949.50, 1994.50)",0,47.54970000000001,-122.077,0.14170297111274746,3.9360973534901884
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,20.83357451131719,9.88300373353301,3.756565612855153,"(-inf, 1940.50)",0,47.68730000000001,-122.38499999999999,0.19779794800508385,3.9342557222854198
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,25.109971209043863,10.148258807687396,3.7791113463645347,"[1949.50, 1994.50)",0,47.7397,-122.242,0.1527266566986173,3.9197058529140176
"[7.50, inf)",0,"[1.75, inf)","(-inf, 2.50)","[1.75, 2.75)",0,0,0,B,15.229697748989414,9.354284880095044,3.7543848618770075,"[1994.50, 2009.50)",0,47.6968,-122.34,0.16614821790473763,3.9127219512362084
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,26.387412050521593,10.853006122028278,3.9415551392012524,"[1949.50, 1994.50)",0,47.295,-122.086,0.32093076148887945,3.933012161359651
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,C,24.03096116346068,10.523268337681834,3.9040286071181165,"[1949.50, 1994.50)",0,47.5505,-122.219,0.039735190603412365,3.946445422762374
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,23.641808297923166,9.630168398118995,3.7022508025970957,"[1949.50, 1994.50)",0,47.5374,-122.27,0.0774624030792451,3.9086362665723446
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,14.800446345636356,9.575327696720118,3.67521601779551,"[2009.50, inf)",0,47.5261,-122.361,0.16118657560702465,3.8987883032791526
"[7.50, inf)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,C,23.425496801169125,10.809099651175684,3.8795057369770465,"[1949.50, 1994.50)",0,47.6393,-122.311,0.10987767502424045,3.9504939685879092
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.78554599089851,10.867431063323806,3.943154290956814,"[1949.50, 1994.50)",0,47.6319,-122.022,0.19551404369001915,3.9369789095316627
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,21.70585125520126,10.10648960480324,3.8192786589117422,"[1940.50, 1949.50)",0,47.65339999999999,-122.415,0.2118615168266389,3.9441379889113755
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,1,0,B,23.763545245289446,9.24154195745829,3.738427271508622,"[1940.50, 1949.50)",1,47.6981,-121.87499999999999,0.35486071801347707,3.8731254898642193
"[7.50, inf)",1,"(-inf, 1.25)","[4.50, inf)","[2.75, 3.25)",1,0,0,B,23.85099655106475,10.54871810209592,3.790411019941969,"[1949.50, 1994.50)",0,47.691,-122.113,0.1422396902305731,3.932657877721617
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,B,25.64663269580695,10.573845721660371,3.786715887796446,"[1949.50, 1994.50)",0,47.3745,-122.276,0.22431911607090413,3.9006190496476014
"[4.50, 7.50)",1,"[1.25, 1.75)","[2.50, 3.50)","[1.75, 2.75)",1,0,0,A,22.821067943131847,10.687086357932385,3.8429776399693663,"(-inf, 1940.50)",0,47.6956,-122.335,0.16156730915674936,3.93849314342807
"[4.50, 7.50)",0,"[1.25, 1.75)","[3.50, 4.50)","(-inf, 1.25)",1,0,0,B,20.079533212386963,9.918216203212637,3.809573585503562,"[1940.50, 1949.50)",0,47.5015,-122.262,0.10099472144640248,3.8968659748281453
"[4.50, 7.50)",0,"[1.25, 1.75)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,24.660780911597325,10.306942662538122,3.878359952133569,"[1940.50, 1949.50)",0,47.2738,-122.27100000000002,0.32126095247642783,3.895857709851183
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",1,1,0,C,23.15638903900336,10.590422654676606,3.777163703351903,"[1940.50, 1949.50)",0,47.6426,-122.388,0.18287748754239097,3.949696490399573
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.52786650925875,11.185929406396431,3.9775931263655653,"[1994.50, 2009.50)",0,47.539500000000004,-122.188,0.056105509787951854,3.9421106918534536
"[4.50, 7.50)",0,"[1.75, inf)","[4.50, inf)","[1.75, 2.75)",0,0,0,C,24.88270497457435,10.372524989657004,3.886232383143242,"[1949.50, 1994.50)",0,47.19440000000001,-122.013,0.4430389049802256,3.9059448910994052
"[4.50, 7.50)",0,"[1.75, inf)","[4.50, inf)","[2.75, 3.25)",0,0,0,B,22.574436472379542,11.09808598422064,3.968258360925318,"[1994.50, 2009.50)",0,47.7607,-122.354,0.22163358450877968,3.9284778515951335
"[7.50, inf)",0,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,1,0,B,26.461297591325483,10.063804831660775,3.848464845513297,"[1949.50, 1994.50)",1,47.5552,-122.296,0.08998404763784705,3.9277393659648454
"[7.50, inf)",0,"[1.25, 1.75)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,22.664246531589498,9.518858761383209,3.777163703351903,"(-inf, 1940.50)",0,47.6801,-122.354,0.1675215191641586,3.9259487211980124
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,24.480619027979955,11.713768237207717,4.0311966402729,"[1949.50, 1994.50)",0,47.7205,-122.127,0.15643956421652008,3.9539311180594567
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","[2.75, 3.25)",1,1,0,B,23.852615874473717,11.535163042108305,3.935005050409127,"(-inf, 1940.50)",0,47.6599,-122.269,0.08979709755924038,3.969552865410718
"[4.50, 7.50)",0,"(-inf, 1.25)","[2.50, 3.50)","[1.25, 1.75)",0,0,0,A,23.403739295664124,9.952798153656392,3.834434080432915,"[1949.50, 1994.50)",0,47.2048,-121.999,0.4404108997451298,3.9006190496476014
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,C,26.01869587401732,10.45375978137629,3.8958739217907823,"[1949.50, 1994.50)",0,47.5867,-122.174,0.03904103003993151,3.9381962020951145
"[4.50, 7.50)",1,"[1.75, inf)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,20.7421168145433,10.924119115385174,3.949405107953816,"[2009.50, inf)",0,47.5487,-122.272,0.07195089185594826,3.935708517817523
"[4.50, 7.50)",0,"(-inf, 1.25)","[4.50, inf)","[1.75, 2.75)",1,1,0,C,24.5148577385094,10.973810890061337,3.8748786436752143,"[1949.50, 1994.50)",0,47.3436,-122.32299999999998,0.26965882905804167,3.9268135633718044
"[4.50, 7.50)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,25.825366375897552,10.590422654676606,3.7543848618770075,"[1949.50, 1994.50)",0,47.71360000000001,-122.29,0.14586227358553583,3.9305216166151133
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,1,0,B,22.007814000024567,10.48881905624131,3.8208495552530586,"[1940.50, 1949.50)",0,47.4544,-122.366,0.20434699361398648,3.931570734510747
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","(-inf, 1.25)",1,1,0,A,23.00291454050857,11.824859390329543,3.9079697670660756,"[1949.50, 1994.50)",0,47.5811,-122.4,0.187280321133671,3.976896055159237
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","[1.75, 2.75)",1,0,0,B,23.031831512439943,9.709581931785054,3.6906558431625,"[1949.50, 1994.50)",0,47.7295,-122.359,0.20214965667278795,3.9064073385223246
"[4.50, 7.50)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,20.472665064304948,10.189152462938678,3.699410944649552,"[1940.50, 1949.50)",0,47.6511,-122.4,0.19687684597156918,3.9234850228669207
"[7.50, inf)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,1,0,C,25.294460765740943,10.93804551293701,3.8511492033829398,"(-inf, 1940.50)",0,47.6727,-122.361,0.16972156902139862,3.93647823443604
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,26.264920733788923,10.965613364030817,3.9020246881723986,"[1949.50, 1994.50)",0,47.4391,-122.16100000000002,0.15936237607320272,3.9131060884521514
"[7.50, inf)",0,"(-inf, 1.25)","[3.50, 4.50)","[2.75, 3.25)",0,0,0,B,26.549176315392423,10.749022297727645,3.9299235846494724,"[1949.50, 1994.50)",0,47.405300000000004,-122.03,0.25978462170924943,3.9158027331460312
"[7.50, inf)",0,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",0,0,0,C,22.400029096424728,9.139194327676451,3.723686084412394,"[1949.50, 1994.50)",0,47.7746,-122.239,0.18666350505691384,3.9114108447517446
"[7.50, inf)",1,"(-inf, 1.25)","[2.50, 3.50)","(-inf, 1.25)",1,0,0,B,20.99746506932442,9.385293740499305,3.6965324863304927,"[1940.50, 1949.50)",0,47.6973,-122.38899999999998,0.20631848886584273,3.932299600405639
"[4.50, 7.50)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,C,21.443955486350617,8.835041340022102,3.678394052623198,"(-inf, 1940.50)",0,47.7049,-122.349,0.1782503949413236,3.9064073385223246
"[7.50, inf)",0,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,23.398536417704154,10.61503184410906,3.9146620270131867,"[1949.50, 1994.50)",0,47.3715,-122.274,0.22665248996708276,3.904441239538405
"[4.50, 7.50)",1,"[1.75, inf)","[4.50, inf)","[3.25, inf)",1,1,0,B,22.415507216531285,12.462117173325643,4.025523145774575,"[1994.50, 2009.50)",0,47.554199999999994,-122.097,0.12125412207119408,3.9679767758360858
"[4.50, 7.50)",1,"[1.75, inf)","[3.50, 4.50)","[1.75, 2.75)",0,0,0,B,25.792088189907133,11.362330769496426,3.9959738377323055,"[1994.50, 2009.50)",0,47.6649,-122.135,0.10824277702711586,3.943643992281209
"[4.50, 7.50)",1,"(-inf, 1.25)","[2.50, 3.50)","[1.75, 2.75)",0,0,0,B,26.152479043444977,10.16881268167747,3.8615150104188136,"[1949.50, 1994.50)",0,47.5938,-122.15399999999998,0.05905819056494858,3.9325865443403005
"[7.50, inf)",1,"[1.25, 1.75)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,C,22.654933016224007,10.69493411455208,3.811225429782351,"[1940.50, 1949.50)",0,47.559,-122.397,0.18663318772705118,3.932657877721617
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,26.422177653774177,10.54871810209592,3.831498102046957,"[1949.50, 1994.50)",0,47.672,-122.169,0.09322665394940859,3.9331527744890127
"[7.50, inf)",0,"(-inf, 1.25)","(-inf, 2.50)","(-inf, 1.25)",0,0,0,B,22.426766401722833,8.915894500536414,3.6906558431625,"[1940.50, 1949.50)",0,47.70419999999999,-122.369,0.19353473493439025,3.91207239564716
"[7.50, inf)",1,"(-inf, 1.25)","[3.50, 4.50)","[1.75, 2.75)",1,0,0,B,26.220533070494287,10.749022297727645,3.8511492033829398,"[1949.50, 1994.50)",0,47.5748,-122.013,0.20047984097947935,3.932299600405639
"[7.50, inf)",1,"[1.75, inf)","[3.50, 4.50)","(-inf, 1.25)",0,0,0,B,24.30298962777016,10.582151466524637,3.910869047524041,"(-inf, 1940.50)",0,47.6105,-122.309,0.09829111390014707,3.93499219557628
